Sneha2812 wrote a review Feb 2016,50,"Mumbai - New Delhi
Domestic
Premium Economy","Mumbai - New Delhi
Domestic
Premium Economy","Mumbai - New Delhi
Domestic
Premium Economy",Excellent Travel with Vistaara,"This feedback is coming out of overwhelming obliged service experienced from Vistaara airlines. It was my first travel from Vistaara and i am very much satisfied.

The the kind of approachable, helping nature by Mr. Nitin at counter and Mr. Hitesh Solanki at aircraft door gave me good service and due to which i would recommend it to other travellers and would like to become frequent flyer for Vistaara.

Keep it up !!!"
Monith wrote a review Feb 2016,50,"Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy",World Class Experience,The aircraft was the best domestic aircraft i have travelled at. The seats were very comfortable and the cabin crew was very polite and passenger friendly. An Additional rating for the additional Cushions/chocolates provided to me.
Srikrishna Boyapati wrote a review Feb 2016,40,"New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy",Good,The snacks they served was really good and hot. Only complaint I had was with air conditioning it was a bit warm.
KavitaKakkar wrote a review Feb 2016,50,"New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy",excellent experience,"courteous staff and crew, and the best in-flight catering on a domestic Indian flight. Spacious enough, and seats were comfortable with ample legroom."
ashutheace wrote a review Feb 2016,50,"New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy",excellent services,"Excellent hassle free journey.....
Vistara had just turned one...but still....
it had made its mark....

Customer centric staff.
Decent meal with desert,
Pleasing and helpful staff
we reach Dabolim Airport well before time.
Choose over any other ...... even if fares are slightly higher.....its value for money....
We will definitely choose vistara again.....
Keep good work going...
."
Neeraj_Taneja wrote a review Feb 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",First Experience with Vistara was good.,"First time flew with Vistara from Delhi to Mumbai ..
Flight was on time , with professional staff, Cabin crew and ground staff were very co-operative
Decent food was served, overall it was a good experience with Vistara..."
Nihal Kumar wrote a review Feb 2016,50,"New Delhi - Lucknow
Domestic
Economy","New Delhi - Lucknow
Domestic
Economy","New Delhi - Lucknow
Domestic
Economy",One airline whose first priority is the guest!,"We were travelling to Lucknow and were carrying heavy luggage. Reached the airport very late due to a massive traffic jam at the Delhi Gurgaon border. Initially, the airline staff refused to allow us boarding, but then they relented and let us check in. Special word for Ms. Aanchal, who was very helpful. The airline staff ran with us carrying our cabin luggage, right upto Gate 52 (IGI T3) and ensured that we managed to board the flight. The interiors of the aircraft were clean, seats looked royal, stewards were courteous, and food was good too. We were pleasantly surprised when we collected our luggage at Lucknow as it was marked fragile and eventually loaded in the aircraft at Delhi. Absolutely loved the experience of flying Vistara, and also the airline which gives so much attention to their guests. Thank you Vistara!"
occlusion_vikas wrote a review Feb 2016,50,"Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy",wonderful airline,"a brand new airline , cabin crew and a simply great new experience ! sadly for the stupid ground staff of SATS who are far below the international standards . i guess tata and singapore airlines should take a call on this issue."
Ashutosh Raina wrote a review Feb 2016,50,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","A true test passed with flying colours, Love the new feeling","It was my first on Air Vistara, A true new feeling retaining the trust of Tata and the Experience of Singapore Airlines. Highly professional, courteous and swift service with a smile. They know their job well and the way to do it.

Though my 6 am flight was delayed for almost 6 hrs due to fog departing at 12 but the efficient management and skilled staff never let me feel the crunch. They were well Informed and updated us regularly along with timely meals at 6:30 at the food court then on board at 9 then in the air with some snacks.

Cabin has a fresh interior with all leather seats, adjustable Headrests, enough legroom even in the last row with reclining seats.

The pilot covered the distance in a short time and landed smooth, a very rare experience from a domestic flyer in India.

I look forward towards new flights and hope the feeling stays new forever.

Thank you team Vistara for this amazing experience."
Pooja0711 wrote a review Jan 2016,50,"Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy",Great new airline,A great no nonsense airline. Very professional staff. They serve decent food (no need to purchase). Love their disposable food boxes which are well designed to make them practical for use and yet very economical i guess! Staff is professional and courteous.
bhargavakhil wrote a review Jan 2016,50,"Hyderabad - New Delhi
Domestic
Premium Economy","Hyderabad - New Delhi
Domestic
Premium Economy","Hyderabad - New Delhi
Domestic
Premium Economy",Best airlines in the domestic sector but they need to increase their fleet.,I have used Vitara for the first time after its launch this year. It has been an amazing experience flying with them since the air staff makes sure you have a comfortable journey and provide you with hot towels during the landing and take off which ensures that you look fresh by the time you get off the flight. The food provided by them were upto the International Airlines standards. The only airlines in domestic sector which provides you with in-flight entertainment through a tab.
nanditamongia wrote a review Jan 2016,50,"New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy",A most comfortable ride,"The airline lives up to the reputation of Tatas and Singapore airlines. It is a huge improvement on other airlines flying the route , in the same class."
Prabhjot S wrote a review Jan 2016,40,"Lucknow - New Delhi
Domestic
Premium Economy","Lucknow - New Delhi
Domestic
Premium Economy","Lucknow - New Delhi
Domestic
Premium Economy",Trendy full service airline,"A trendy full service airline is how I would describe this airline. Being a Singapore Airlines joint venture with TATA, you could only expect a classy service and its bang on. Right from the way they treat customers to the actual experience of flying with them, the airline was by far a very good experience. The food, especially, was very good in quality and in line with what one would expect from airlines when flying in the 1980s-1990s. The general aura of the plane and the smartly dressed air hostesses can only be described as trendy. Leg room was adequate, seats were comfortable, air hostesses and staff were courteous, price was right for the service offered. There was no in-flight entertainment probably due to the short flight time (<1 hour)."
voyageur1806 wrote a review Jan 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Airline to watch out for!,"Air Vistara is a true hallmark of the Tata and Singapore airlines brand. It has totally disrupted the Indian airline sector and offers extra value for money at competitive prices, good quality food, service and planes. I cannot comment on the timeliness of the airlines as the flights to and from Delhi are delayed in the winters due to heavy fog conditions. Also, the fact that it takes the international terminals in both Delhi and Mumbai, just add to the overall experience of the journey!"
